year,comuna_datachile_id,sex_id,age_range_id,count
2007,92,2,8,1012
2007,92,1,8,973
2007,98,2,8,363
2007,98,1,8,359
2007,100,2,8,548
2007,100,1,8,546
2007,135,2,8,1269
2007,135,1,8,1307
2007,147,2,8,725
2007,147,1,8,772
2007,171,2,8,205
2007,171,1,8,205
2007,184,2,8,1085
2007,184,1,8,1026
2007,194,2,8,2761
2007,194,1,8,2753
2007,214,2,8,264
2007,214,1,8,237
2007,222,2,8,841
2007,222,1,8,863
2007,230,2,8,1141
2007,230,1,8,1071
2007,276,2,8,441
2007,276,1,8,438
2007,316,2,8,574
2007,316,1,8,547
2007,322,2,8,379
2007,322,1,8,358
2007,335,2,8,864
2007,335,1,8,852
2007,338,2,8,2051
2007,338,1,8,2053
2007,46,2,8,310
2007,46,1,8,298
2007,329,2,8,5251
2007,329,1,8,5354
2007,71,2,8,193
2007,71,1,8,216
2007,97,2,8,562
2007,97,1,8,587
2007,127,2,8,1405
2007,127,1,8,1347
2007,128,2,8,363
2007,128,1,8,332
2007,132,2,8,583
2007,132,1,8,593
2007,153,2,8,739
2007,153,1,8,682
2007,161,2,8,225
2007,161,1,8,233
2007,167,2,8,658
2007,167,1,8,645
2007,196,2,8,705
2007,196,1,8,688
2007,200,2,8,1279
2007,200,1,8,1238
2007,269,2,8,1132
2007,269,1,8,1142
2007,191,2,8,5907
2007,191,1,8,6172
2007,234,2,8,362
2007,234,1,8,347
2007,241,2,8,702
2007,241,1,8,713
2007,244,2,8,463
2007,244,1,8,419
2007,273,2,8,495
2007,273,1,8,476
2007,292,2,8,326
2007,292,1,8,281
2007,295,2,8,308
2007,295,1,8,336
2007,233,2,8,9660
2007,233,1,8,9131
2007,20,2,8,1505
2007,20,1,8,1319
2007,50,2,8,248
2007,50,1,8,150
2007,94,2,8,498
2007,94,1,8,444
2007,95,2,8,632
2007,95,1,8,614
2007,154,2,8,686
2007,154,1,8,594
2007,141,2,8,689
2007,141,1,8,716
2007,169,2,8,575
2007,169,1,8,531
2007,235,2,8,1562
2007,235,1,8,1604
2007,37,2,8,317
2007,37,1,8,234
2007,96,2,8,91
2007,96,1,8,74
2007,104,2,8,371
2007,104,1,8,322
2007,198,2,8,78
2007,198,1,8,59
2007,32,2,8,1900
2007,32,1,8,1897
2007,6,2,8,1557
2007,6,1,8,1614
2007,47,2,8,648
2007,47,1,8,550
2007,75,2,8,137
2007,75,1,8,127
2007,80,2,8,582
2007,80,1,8,513
2007,239,2,8,184
2007,239,1,8,139
2007,245,2,8,230
2007,245,1,8,183
2007,246,2,8,1445
2007,246,1,8,1108
2007,247,2,8,426
2007,247,1,8,314
2007,254,2,8,395
2007,254,1,8,315
2007,54,2,8,2127
2007,54,1,8,2205
2007,129,2,8,52
2007,129,1,8,31
2007,189,2,8,1028
2007,189,1,8,917
2007,48,2,8,344
2007,48,1,8,204
2007,102,2,8,116
2007,102,1,8,59
2007,51,2,8,115
2007,51,1,8,92
2007,187,2,8,30
2007,187,1,8,22
2007,325,2,8,30
2007,325,1,8,15
2007,42,2,8,201
2007,42,1,8,174
2007,272,2,8,101
2007,272,1,8,75
2007,238,2,8,4530
2007,238,1,8,4494
2007,130,2,8,22
2007,130,1,8,5
2007,274,2,8,36
2007,274,1,8,5
2007,287,2,8,63
2007,287,1,8,21
2007,17,2,8,204
2007,17,1,8,102
2007,345,2,8,25
2007,345,1,8,0
2007,225,2,8,211
2007,225,1,8,150
2007,227,2,8,53
2007,227,1,8,20
2007,319,2,8,92
2007,319,1,8,0
2007,179,2,8,899
2007,179,1,8,729
2007,324,2,8,102
2007,324,1,8,36
2008,12,2,8,5758
2008,12,1,8,6704
2008,25,2,8,63
2008,25,1,8,34
2008,243,2,8,54
2008,243,1,8,33
2008,99,2,8,56
2008,99,1,8,25
2008,113,2,8,5976
2008,113,1,8,6696
2008,26,2,8,35
2008,26,1,8,40
2008,58,2,8,82
2008,58,1,8,48
2008,108,2,8,103
2008,108,1,8,85
2008,217,2,8,2230
2008,217,1,8,154
2008,226,2,8,830
2008,226,1,8,436
2008,5,2,8,3274
2008,5,1,8,3410
2008,9,2,8,15307
2008,9,1,8,12617
2008,170,2,8,406
2008,170,1,8,327
2008,309,2,8,380
2008,309,1,8,58
2008,313,2,8,480
2008,313,1,8,325
2008,19,2,8,5900
2008,19,1,8,5608
2008,189,2,8,15
2008,189,1,8,5
2008,297,2,8,568
2008,297,1,8,259
2008,321,2,8,683
2008,321,1,8,765
2008,165,2,8,230
2008,165,1,8,146
2008,68,2,8,5968
2008,68,1,8,5761
2008,21,2,8,490
2008,21,1,8,476
2008,317,2,8,693
2008,317,1,8,405
2008,39,2,8,543
2008,39,1,8,462
2008,81,2,8,699
2008,81,1,8,488
2008,330,2,8,1569
2008,330,1,8,1717
2008,4,2,8,196
2008,4,1,8,138
2008,93,2,8,195
2008,93,1,8,204
2008,109,2,8,271
2008,109,1,8,252
2008,126,2,8,6632
2008,126,1,8,7293
2008,69,2,8,7358
2008,69,1,8,7547
2008,7,2,8,272
2008,7,1,8,322
2008,122,2,8,162
2008,122,1,8,127
2008,195,2,8,169
2008,195,1,8,163
2008,334,2,8,916
2008,334,1,8,928
2008,111,2,8,996
2008,111,1,8,1073
2008,27,2,8,298
2008,27,1,8,293
2008,156,2,8,669
2008,156,1,8,663
2008,278,2,8,1329
2008,278,1,8,893
2008,192,2,8,3829
2008,192,1,8,3987
2008,62,2,8,438
2008,62,1,8,430
2008,174,2,8,1223
2008,174,1,8,1176
2008,237,2,8,349
2008,237,1,8,363
2008,271,2,8,134
2008,271,1,8,137
2008,331,2,8,9647
2008,331,1,8,9229
2008,31,2,8,1113
2008,31,1,8,1009
2008,116,2,8,57
2008,116,1,8,29
2008,279,2,8,3410
2008,279,1,8,3429
2008,1,2,8,436
2008,1,1,8,405
2008,30,2,8,769
2008,30,1,8,741
2008,86,2,8,462
2008,86,1,8,423
2008,87,2,8,364
2008,87,1,8,311
2008,308,2,8,301
2008,308,1,8,315
2008,339,2,8,9045
2008,339,1,8,9315
2008,63,2,8,1673
2008,63,1,8,1866
2008,229,2,8,534
2008,229,1,8,524
2008,253,2,8,5330
2008,253,1,8,5575
2008,257,2,8,804
2008,257,1,8,819
2008,337,2,8,4235
2008,337,1,8,4482
2008,123,2,8,1282
2008,123,1,8,1343
2008,16,2,8,654
2008,16,1,8,745
2008,202,2,8,169
2008,202,1,8,166
2008,215,2,8,314
2008,215,1,8,332
2008,344,2,8,225
2008,344,1,8,240
2008,252,2,8,2720
2008,252,1,8,2908
2008,22,2,8,1830
2008,22,1,8,1871
2008,103,2,8,618
2008,103,1,8,641
2008,118,2,8,509
2008,118,1,8,532
2008,138,2,8,1515
2008,138,1,8,1489
2008,183,2,8,849
2008,183,1,8,889
2008,190,2,8,509
2008,190,1,8,502
2008,285,2,8,2490
2008,285,1,8,2639
2008,151,2,8,2536
2008,151,1,8,2615
2008,24,2,8,333
2008,24,1,8,374
2008,268,2,8,252
2008,268,1,8,276
2008,283,2,8,590
2008,283,1,8,631
2008,33,2,8,433
2008,33,1,8,464
2008,142,2,8,807
2008,142,1,8,818
2008,201,2,8,247
2008,201,1,8,250
2008,242,2,8,526
2008,242,1,8,520
2008,306,2,8,429
2008,306,1,8,466
2008,65,2,8,4057
2008,65,1,8,3995
2008,110,2,8,3389
2008,110,1,8,3703
2008,112,2,8,1955
2008,112,1,8,1887
2008,249,2,8,7891
2008,249,1,8,8322
2008,262,2,8,4779
2008,262,1,8,4532
2008,59,2,8,4609
2008,59,1,8,3985
2008,346,2,8,2138
2008,346,1,8,2042
2008,318,2,8,571
2008,318,1,8,511
2008,36,2,8,5159
2008,36,1,8,5089
2008,145,2,8,3757
2008,145,1,8,3630
2008,231,2,8,9186
2008,231,1,8,9557
2008,256,2,8,3341
2008,256,1,8,3154
2008,264,2,8,5057
2008,264,1,8,4794
2008,172,2,8,3631
2008,172,1,8,3692
2008,2,2,8,169
2008,2,1,8,149
2008,74,2,8,1018
2008,74,1,8,990
2008,166,2,8,397
2008,166,1,8,418
2008,296,2,8,307
2008,296,1,8,259
2008,310,2,8,2552
2008,310,1,8,2657
2008,85,2,8,1049
2008,85,1,8,1074
2008,114,2,8,1086
2008,114,1,8,1138
2008,193,2,8,1883
2008,193,1,8,1826
2008,211,2,8,3301
2008,211,1,8,3314
2008,307,2,8,9507
2008,307,1,8,7763
2008,35,2,8,2438
2008,35,1,8,2439
2008,90,2,8,4491
2008,90,1,8,3946
2008,162,2,8,29205
2008,162,1,8,30021
2008,125,2,8,3139
2008,125,1,8,3605
2008,134,2,8,9842
2008,134,1,8,11479
2008,143,2,8,2701
2008,143,1,8,4306
2008,160,2,8,3701
2008,160,1,8,3610
2008,186,2,8,5489
2008,186,1,8,5834
2008,212,2,8,9295
2008,212,1,8,9790
2008,228,2,8,5817
2008,228,1,8,5418
2008,340,2,8,2498
2008,340,1,8,3222
2008,115,2,8,229
2008,115,1,8,229
2008,83,2,8,5796
2008,83,1,8,5705
2008,117,2,8,2550
2008,117,1,8,2552
2008,144,2,8,3291
2008,144,1,8,3221
2008,205,2,8,3058
2008,205,1,8,3059
2008,290,2,8,2788
2008,290,1,8,2903
2008,293,2,8,2788
2008,293,1,8,2565
2008,280,2,8,11162
2008,280,1,8,11383
2008,14,2,8,2657
2008,14,1,8,2678
2008,23,2,8,908
2008,23,1,8,928
2008,197,2,8,2227
2008,197,1,8,2272
2008,120,2,8,14166
2008,120,1,8,14139
2008,121,2,8,4107
2008,121,1,8,4161
2008,124,2,8,7094
2008,124,1,8,6715
2008,300,2,8,3216
2008,300,1,8,3124
2008,232,2,8,24075
2008,232,1,8,25573
2008,221,2,8,725
2008,221,1,8,788
2008,291,2,8,552
2008,291,1,8,485
2008,259,2,8,9548
2008,259,1,8,9434
2008,52,2,8,443
2008,52,1,8,450
2008,56,2,8,239
2008,56,1,8,241
2008,61,2,8,575
2008,61,1,8,637
2008,82,2,8,761
2008,82,1,8,709
2008,101,2,8,1144
2008,101,1,8,1111
2008,133,2,8,912
2008,133,1,8,841
2008,159,2,8,1169
2008,159,1,8,1387
2008,163,2,8,501
2008,163,1,8,469
2008,175,2,8,1031
2008,175,1,8,1028
2008,188,2,8,498
2008,188,1,8,509
2008,216,2,8,604
2008,216,1,8,546
2008,218,2,8,716
2008,218,1,8,676
2008,255,2,8,444
2008,255,1,8,398
2008,265,2,8,2184
2008,265,1,8,2157
2008,266,2,8,972
2008,266,1,8,983
2008,302,2,8,1642
2008,302,1,8,1664
2008,219,2,8,602
2008,219,1,8,526
2008,119,2,8,270
2008,119,1,8,116
2008,140,2,8,203
2008,140,1,8,213
2008,164,2,8,289
2008,164,1,8,283
2008,180,2,8,185
2008,180,1,8,159
2008,203,2,8,301
2008,203,1,8,235
2008,286,2,8,2626
2008,286,1,8,2749
2008,40,2,8,523
2008,40,1,8,491
2008,45,2,8,1294
2008,45,1,8,1318
2008,146,2,8,281
2008,146,1,8,206
2008,178,2,8,625
2008,178,1,8,636
2008,199,2,8,445
2008,199,1,8,472
2008,213,2,8,433
2008,213,1,8,414
2008,223,2,8,313
2008,223,1,8,301
2008,236,2,8,119
2008,236,1,8,100
2008,304,2,8,1366
2008,304,1,8,1366
2008,311,2,8,8583
2008,311,1,8,8821
2008,66,2,8,2098
2008,66,1,8,2019
2008,78,2,8,378
2008,78,1,8,302
2008,88,2,8,149
2008,88,1,8,150
2008,168,2,8,739
2008,168,1,8,730
2008,206,2,8,248
2008,206,1,8,267
2008,209,2,8,384
2008,209,1,8,317
2008,270,2,8,495
2008,270,1,8,478
2008,282,2,8,1391
2008,282,1,8,1514
2008,299,2,8,313
2008,299,1,8,313
2008,34,2,8,1421
2008,34,1,8,1496
2008,38,2,8,332
2008,38,1,8,337
2008,207,2,8,325
2008,207,1,8,243
2008,79,2,8,5206
2008,79,1,8,5491
2008,105,2,8,395
2008,105,1,8,349
2008,137,2,8,320
2008,137,1,8,255
2008,173,2,8,1576
2008,173,1,8,1509
2008,261,2,8,349
2008,261,1,8,369
2008,275,2,8,612
2008,275,1,8,573
2008,277,2,8,723
2008,277,1,8,720
2008,315,2,8,1012
2008,315,1,8,994
2008,332,2,8,212
2008,332,1,8,194
2008,139,2,8,3047
2008,139,1,8,3242
2008,57,2,8,616
2008,57,1,8,674
2008,148,2,8,1027
2008,148,1,8,1020
2008,204,2,8,1291
2008,204,1,8,1395
2008,267,2,8,623
2008,267,1,8,636
2008,289,2,8,1427
2008,289,1,8,1487
2008,336,2,8,491
2008,336,1,8,517
2008,341,2,8,601
2008,341,1,8,610
2008,43,2,8,6245
2008,43,1,8,6726
2008,15,2,8,727
2008,15,1,8,782
2008,49,2,8,197
2008,49,1,8,172
2008,53,2,8,580
2008,53,1,8,553
2008,55,2,8,905
2008,55,1,8,900
2008,44,2,8,1176
2008,44,1,8,1281
2008,84,2,8,425
2008,84,1,8,409
2008,182,2,8,169
2008,182,1,8,180
2008,185,2,8,318
2008,185,1,8,350
2008,208,2,8,338
2008,208,1,8,330
2008,220,2,8,391
2008,220,1,8,404
2008,224,2,8,157
2008,224,1,8,166
2008,251,2,8,533
2008,251,1,8,571
2008,258,2,8,436
2008,258,1,8,400
2008,260,2,8,164
2008,260,1,8,161
2008,281,2,8,1717
2008,281,1,8,1859
2008,284,2,8,128
2008,284,1,8,96
2008,288,2,8,532
2008,288,1,8,572
2008,294,2,8,375
2008,294,1,8,378
2008,327,2,8,189
2008,327,1,8,185
2008,343,2,8,738
2008,343,1,8,666
2008,64,2,8,8100
2008,64,1,8,8094
2008,70,2,8,3731
2008,70,1,8,4046
2008,41,2,8,3930
2008,41,1,8,4432
2008,91,2,8,357
2008,91,1,8,343
2008,107,2,8,757
2008,107,1,8,824
2008,157,2,8,1789
2008,157,1,8,1823
2008,298,2,8,3416
2008,298,1,8,3588
2008,305,2,8,467
2008,305,1,8,491
2008,136,2,8,950
2008,136,1,8,990
2008,11,2,8,1558
2008,11,1,8,1564
2008,28,2,8,1122
2008,28,1,8,1208
2008,67,2,8,179
2008,67,1,8,185
2008,76,2,8,1097
2008,76,1,8,1097
2008,150,2,8,742
2008,150,1,8,700
2008,320,2,8,395
2008,320,1,8,363
2008,312,2,8,6032
2008,312,1,8,6137
2008,210,2,8,1897
2008,210,1,8,1979
2008,323,2,8,1911
2008,323,1,8,2054
2008,106,2,8,3101
2008,106,1,8,3198
2008,152,2,8,7192
2008,152,1,8,7527
2008,10,2,8,112
2008,10,1,8,108
2008,18,2,8,1099
2008,18,1,8,1108
2008,131,2,8,675
2008,131,1,8,778
2008,176,2,8,963
2008,176,1,8,939
2008,177,2,8,910
2008,177,1,8,966
2008,181,2,8,295
2008,181,1,8,329
2008,248,2,8,101
2008,248,1,8,117
2008,250,2,8,380
2008,250,1,8,377
2008,301,2,8,105
2008,301,1,8,118
2008,303,2,8,424
2008,303,1,8,431
2008,328,2,8,463
2008,328,1,8,485
2008,342,2,8,736
2008,342,1,8,737
2008,3,2,8,797
2008,3,1,8,246
2008,8,2,8,1675
2008,8,1,8,1794
2008,60,2,8,652
2008,60,1,8,738
2008,73,2,8,458
2008,73,1,8,538
2008,89,2,8,289
2008,89,1,8,298
2008,149,2,8,446
2008,149,1,8,376
2008,155,2,8,198
2008,155,1,8,211
2008,158,2,8,404
2008,158,1,8,318
2008,240,2,8,355
2008,240,1,8,401
2008,263,2,8,298
2008,263,1,8,326
2008,326,2,8,525
2008,326,1,8,579
2008,333,2,8,1062
2008,333,1,8,1154
2008,314,2,8,10655
2008,314,1,8,11126
2008,29,2,8,859
2008,29,1,8,794
2008,72,2,8,564
2008,72,1,8,605
2008,77,2,8,286
2008,77,1,8,230
2008,92,2,8,1007
2008,92,1,8,967
2008,98,2,8,351
2008,98,1,8,352
2008,100,2,8,530
2008,100,1,8,529
2008,135,2,8,1279
2008,135,1,8,1309
2008,147,2,8,700
2008,147,1,8,750
2008,171,2,8,199
2008,171,1,8,199
2008,184,2,8,1078
2008,184,1,8,1026
2008,194,2,8,2809
2008,194,1,8,2767
2008,214,2,8,263
2008,214,1,8,233
2008,222,2,8,828
2008,222,1,8,854
2008,230,2,8,1185
2008,230,1,8,1118
2008,276,2,8,424
2008,276,1,8,431
2008,316,2,8,559
2008,316,1,8,538
2008,322,2,8,372
2008,322,1,8,349
2008,335,2,8,863
2008,335,1,8,842
2008,338,2,8,2022
2008,338,1,8,2045
2008,46,2,8,298
2008,46,1,8,289
2008,329,2,8,5228
2008,329,1,8,5328
2008,71,2,8,180
2008,71,1,8,207
2008,97,2,8,558
2008,97,1,8,575
2008,127,2,8,1380
2008,127,1,8,1291
2008,128,2,8,350
2008,128,1,8,326
2008,132,2,8,557
2008,132,1,8,577
2008,153,2,8,733
2008,153,1,8,684
2008,161,2,8,212
2008,161,1,8,224
2008,167,2,8,639
2008,167,1,8,630
2008,196,2,8,685
2008,196,1,8,681
2008,200,2,8,1254
2008,200,1,8,1231
2008,269,2,8,1094
2008,269,1,8,1126
2008,191,2,8,5938
2008,191,1,8,6202
2008,234,2,8,347
2008,234,1,8,336
2008,241,2,8,683
2008,241,1,8,698
2008,244,2,8,459
2008,244,1,8,406
2008,273,2,8,480
2008,273,1,8,459
2008,292,2,8,321
2008,292,1,8,286
2008,295,2,8,299
2008,295,1,8,321
2008,233,2,8,9845
2008,233,1,8,9243
2008,20,2,8,1459
2008,20,1,8,1309
2008,50,2,8,246
2008,50,1,8,141
2008,94,2,8,490
2008,94,1,8,429
2008,95,2,8,639
2008,95,1,8,619
2008,154,2,8,663
2008,154,1,8,578
2008,141,2,8,695
2008,141,1,8,713
2008,169,2,8,542
2008,169,1,8,512
2008,235,2,8,1563
2008,235,1,8,1627
2008,37,2,8,316
2008,37,1,8,237
2008,96,2,8,87
2008,96,1,8,70
2008,104,2,8,356
2008,104,1,8,321
2008,198,2,8,72
2008,198,1,8,60
2008,32,2,8,1941
2008,32,1,8,1938
2008,6,2,8,1516
2008,6,1,8,1601
2008,47,2,8,643
2008,47,1,8,547
2008,75,2,8,133
2008,75,1,8,121
2008,80,2,8,585
2008,80,1,8,530
2008,239,2,8,185
2008,239,1,8,140
2008,245,2,8,236
2008,245,1,8,177
2008,246,2,8,1487
2008,246,1,8,1115
2008,247,2,8,432
2008,247,1,8,318
2008,254,2,8,400
2008,254,1,8,317
2008,54,2,8,2130
2008,54,1,8,2219
2008,129,2,8,51
2008,129,1,8,31
2008,189,2,8,1039
2008,189,1,8,919
2008,48,2,8,345
2008,48,1,8,199
2008,102,2,8,115
2008,102,1,8,59
2008,51,2,8,112
2008,51,1,8,95
2008,187,2,8,30
2008,187,1,8,22
2008,325,2,8,30
2008,325,1,8,15
2008,42,2,8,196
2008,42,1,8,170
2008,272,2,8,102
2008,272,1,8,75
2008,238,2,8,4514
2008,238,1,8,4496
2008,130,2,8,17
2008,130,1,8,5
2008,274,2,8,39
2008,274,1,8,5
2008,287,2,8,61
2008,287,1,8,20
2008,17,2,8,214
2008,17,1,8,104
2008,345,2,8,29
2008,345,1,8,0
2008,225,2,8,205
2008,225,1,8,141
2008,227,2,8,48
2008,227,1,8,16
2008,319,2,8,97
2008,319,1,8,0
2008,179,2,8,924
2008,179,1,8,742
2008,324,2,8,120
2008,324,1,8,45
2009,12,2,8,5534
2009,12,1,8,6578
2009,25,2,8,60
2009,25,1,8,36
2009,243,2,8,46
2009,243,1,8,31
2009,99,2,8,56
2009,99,1,8,25
2009,113,2,8,5873
2009,113,1,8,6680
2009,26,2,8,34
2009,26,1,8,40
2009,58,2,8,82
2009,58,1,8,46
2009,108,2,8,102
2009,108,1,8,84
2009,217,2,8,2470
2009,217,1,8,155
2009,226,2,8,867
2009,226,1,8,444
2009,5,2,8,3372
2009,5,1,8,3601
2009,9,2,8,15579
2009,9,1,8,12926
2009,170,2,8,412
2009,170,1,8,327
2009,309,2,8,387
2009,309,1,8,58
2009,313,2,8,465
2009,313,1,8,322
2009,19,2,8,5890
2009,19,1,8,5680
2009,189,2,8,12
2009,189,1,8,5
2009,297,2,8,609
2009,297,1,8,279
2009,321,2,8,670
2009,321,1,8,741
2009,165,2,8,219
2009,165,1,8,134
2009,68,2,8,5966
2009,68,1,8,5774
2009,21,2,8,466
2009,21,1,8,477
2009,317,2,8,686
2009,317,1,8,401
2009,39,2,8,530
2009,39,1,8,460
2009,81,2,8,682
2009,81,1,8,465
2009,330,2,8,1527
2009,330,1,8,1661
2009,4,2,8,188
2009,4,1,8,130
2009,93,2,8,190
2009,93,1,8,199
2009,109,2,8,269
2009,109,1,8,234
2009,126,2,8,6688
2009,126,1,8,7349
2009,69,2,8,7496
2009,69,1,8,7592
2009,7,2,8,252
2009,7,1,8,303
2009,122,2,8,161
2009,122,1,8,130
2009,195,2,8,161
2009,195,1,8,159
2009,334,2,8,897
2009,334,1,8,913
2009,111,2,8,960
2009,111,1,8,1037
2009,27,2,8,294
2009,27,1,8,291
2009,156,2,8,656
2009,156,1,8,672
2009,278,2,8,1314
2009,278,1,8,883
2009,192,2,8,3856
2009,192,1,8,3988
2009,62,2,8,427
2009,62,1,8,424
2009,174,2,8,1193
2009,174,1,8,1162
2009,237,2,8,353
2009,237,1,8,370
2009,271,2,8,129
2009,271,1,8,138
2009,331,2,8,9590
2009,331,1,8,9090
2009,31,2,8,1130
2009,31,1,8,1016
2009,116,2,8,58
2009,116,1,8,30
2009,279,2,8,3392
2009,279,1,8,3415
2009,1,2,8,434
2009,1,1,8,413
2009,30,2,8,771
2009,30,1,8,754
2009,86,2,8,485
2009,86,1,8,436
2009,87,2,8,375
2009,87,1,8,328
2009,308,2,8,292
2009,308,1,8,314
2009,339,2,8,9003
2009,339,1,8,9210
2009,63,2,8,1716
2009,63,1,8,1942
2009,229,2,8,529
2009,229,1,8,535
2009,253,2,8,5367
2009,253,1,8,5637
2009,257,2,8,811
2009,257,1,8,815
2009,337,2,8,4309
2009,337,1,8,4553
2009,123,2,8,1285
2009,123,1,8,1357
2009,16,2,8,634
2009,16,1,8,735
2009,202,2,8,164
2009,202,1,8,164
2009,215,2,8,304
2009,215,1,8,320
2009,344,2,8,224
2009,344,1,8,249
2009,252,2,8,2727
2009,252,1,8,2925
2009,22,2,8,1830
2009,22,1,8,1890
2009,103,2,8,611
2009,103,1,8,654
2009,118,2,8,513
2009,118,1,8,522
2009,138,2,8,1525
2009,138,1,8,1497
2009,183,2,8,846
2009,183,1,8,903
2009,190,2,8,507
2009,190,1,8,506
2009,285,2,8,2497
2009,285,1,8,2650
2009,151,2,8,2571
2009,151,1,8,2641
2009,24,2,8,323
2009,24,1,8,359
2009,268,2,8,237
2009,268,1,8,262
2009,283,2,8,589
2009,283,1,8,634
2009,33,2,8,422
2009,33,1,8,463
2009,142,2,8,805
2009,142,1,8,802
2009,201,2,8,247
2009,201,1,8,253
2009,242,2,8,510
2009,242,1,8,512
2009,306,2,8,431
2009,306,1,8,471
2009,65,2,8,3857
2009,65,1,8,3869
2009,110,2,8,3239
2009,110,1,8,3580
2009,112,2,8,1930
2009,112,1,8,1864
2009,249,2,8,7898
2009,249,1,8,8407
2009,262,2,8,4707
2009,262,1,8,4460
2009,59,2,8,4736
2009,59,1,8,4065
2009,346,2,8,2166
2009,346,1,8,2063
2009,318,2,8,558
2009,318,1,8,505
2009,36,2,8,5005
2009,36,1,8,5007
2009,145,2,8,3665
2009,145,1,8,3554
2009,231,2,8,9281
2009,231,1,8,9601
2009,256,2,8,3284
2009,256,1,8,3114
2009,264,2,8,5081
2009,264,1,8,4823
2009,172,2,8,3591
2009,172,1,8,3720
2009,2,2,8,159
2009,2,1,8,143
2009,74,2,8,1018
2009,74,1,8,965
2009,166,2,8,390
2009,166,1,8,415
2009,296,2,8,304
2009,296,1,8,263
2009,310,2,8,2551
2009,310,1,8,2638
2009,85,2,8,1027
2009,85,1,8,1078
2009,114,2,8,1083
2009,114,1,8,1130
2009,193,2,8,1928
2009,193,1,8,1860
2009,211,2,8,3303
2009,211,1,8,3372
2009,307,2,8,9577
2009,307,1,8,7885
2009,35,2,8,2376
2009,35,1,8,2386
2009,90,2,8,4460
2009,90,1,8,3858
2009,162,2,8,30519
2009,162,1,8,31051
2009,125,2,8,3134
2009,125,1,8,3549
2009,134,2,8,9954
2009,134,1,8,11629
2009,143,2,8,2731
2009,143,1,8,4364
2009,160,2,8,3635
2009,160,1,8,3541
2009,186,2,8,5467
2009,186,1,8,5761
2009,212,2,8,9201
2009,212,1,8,9700
2009,228,2,8,6006
2009,228,1,8,5529
2009,340,2,8,2493
2009,340,1,8,3179
2009,115,2,8,240
2009,115,1,8,240
2009,83,2,8,5686
2009,83,1,8,5568
2009,117,2,8,2499
2009,117,1,8,2472
2009,144,2,8,3126
2009,144,1,8,3082
2009,205,2,8,2952
2009,205,1,8,2953
2009,290,2,8,2677
2009,290,1,8,2782
2009,293,2,8,2761
2009,293,1,8,2512
2009,280,2,8,11164
2009,280,1,8,11424
2009,14,2,8,2633
2009,14,1,8,2657
2009,23,2,8,929
2009,23,1,8,937
2009,197,2,8,2216
2009,197,1,8,2281
2009,120,2,8,14313
2009,120,1,8,14279
2009,121,2,8,4052
2009,121,1,8,4129
2009,124,2,8,7157
2009,124,1,8,6779
2009,300,2,8,3074
2009,300,1,8,3016
2009,232,2,8,24310
2009,232,1,8,25574
2009,221,2,8,725
2009,221,1,8,793
2009,291,2,8,549
2009,291,1,8,475
2009,259,2,8,9667
2009,259,1,8,9502
2009,52,2,8,436
2009,52,1,8,456
2009,56,2,8,229
2009,56,1,8,234
2009,61,2,8,568
2009,61,1,8,647
2009,82,2,8,757
2009,82,1,8,706
2009,101,2,8,1151
2009,101,1,8,1115
2009,133,2,8,905
2009,133,1,8,837
2009,159,2,8,1159
2009,159,1,8,1393
2009,163,2,8,489
2009,163,1,8,472
2009,175,2,8,1069
2009,175,1,8,1066
2009,188,2,8,485
2009,188,1,8,513
2009,216,2,8,610
2009,216,1,8,541
2009,218,2,8,699
2009,218,1,8,650
2009,255,2,8,439
2009,255,1,8,380
2009,265,2,8,2165
2009,265,1,8,2140
2009,266,2,8,956
2009,266,1,8,988
2009,302,2,8,1633
2009,302,1,8,1667
2009,219,2,8,599
2009,219,1,8,521
2009,119,2,8,286
2009,119,1,8,117
2009,140,2,8,202
2009,140,1,8,209
2009,164,2,8,287
2009,164,1,8,281
2009,180,2,8,179
2009,180,1,8,151
2009,203,2,8,298
2009,203,1,8,226
2009,286,2,8,2630
2009,286,1,8,2751
2009,40,2,8,514
2009,40,1,8,483
2009,45,2,8,1295
2009,45,1,8,1332
2009,146,2,8,279
2009,146,1,8,201
2009,178,2,8,615
2009,178,1,8,645
2009,199,2,8,441
2009,199,1,8,478
2009,213,2,8,430
2009,213,1,8,422
2009,223,2,8,318
2009,223,1,8,302
2009,236,2,8,117
2009,236,1,8,96
2009,304,2,8,1367
2009,304,1,8,1357
2009,311,2,8,8759
2009,311,1,8,8942
2009,66,2,8,2142
2009,66,1,8,2030
2009,78,2,8,361
2009,78,1,8,302
2009,88,2,8,147
2009,88,1,8,142
2009,168,2,8,737
2009,168,1,8,712
2009,206,2,8,246
2009,206,1,8,260
2009,209,2,8,385
2009,209,1,8,314
2009,270,2,8,498
2009,270,1,8,469
2009,282,2,8,1378
2009,282,1,8,1495
2009,299,2,8,310
2009,299,1,8,310
2009,34,2,8,1406
2009,34,1,8,1478
2009,38,2,8,325
2009,38,1,8,333
2009,207,2,8,322
2009,207,1,8,240
2009,79,2,8,5265
2009,79,1,8,5574
2009,105,2,8,388
2009,105,1,8,343
2009,137,2,8,311
2009,137,1,8,249
2009,173,2,8,1596
2009,173,1,8,1521
2009,261,2,8,349
2009,261,1,8,374
2009,275,2,8,628
2009,275,1,8,592
2009,277,2,8,706
2009,277,1,8,719
2009,315,2,8,985
2009,315,1,8,974
